chr1 11119550 11121952 12266
chr1 11119550 11121952 12260
chr1 11341137 11341352 1804
chr1 11341137 11341352 1729
chr1 11355200 11355302 130577
chr1 11847677 11848582 8001
chr1 11874692 11874844 32997
chr1 11874692 11874844 33559
chr1 11874692 11874844 44145
chr1 12129614 12129716 10889
chr1 12289147 12291352 7981
chr1 12675231 12679910 203113
chr1 12675231 12679910 211355
chr1 12675231 12679910 221301
chr1 12675231 12679910 221301
chr1 12675231 12679910 228669
chr1 12675231 12679910 266116
chr1 12675231 12679910 278192
chr1 12675231 12679910 322439
chr1 12675231 12679910 335846
chr1 12675231 12679910 335846
chr1 12675231 12679910 373089
chr1 12675231 12679910 432770
chr1 12675231 12679910 446177
chr1 12675231 12679910 446177
chr1 12675231 12679910 484559
chr1 12675231 12679910 485534
chr1 12675231 12679910 485534
chr1 12675231 12679910 493222
chr1 12675231 12679910 493248
chr1 12675231 12679910 503963
chr1 12675231 12679910 539672
chr1 13856259 13856361 524567
chr1 13856259 13856361 475022
chr1 13856259 13856361 475022
chr1 13856259 13856361 465494
chr1 13856259 13856361 403603
chr1 13856259 13856361 378737
chr1 13856259 13856361 245772
chr1 13856259 13856361 186042
chr1 13856259 13856361 182748
chr1 13856259 13856361 158108
chr1 13856259 13856361 15716
chr1 13989446 13989548 3041
chr1 15004547 15004649 454934
chr1 15004547 15004649 327029
chr1 15004547 15004649 14461
chr1 15668469 15668821 189571
chr1 15668469 15668821 189509
chr1 15668469 15668821 170656
chr1 15668469 15668821 149128
chr1 15668469 15668821 6509
chr1 15897450 15897552 4999
chr1 15943000 15947762 1638
chr1 16083047 16083499 19656
chr1 16083047 16083499 6656
chr1 16142444 16142698 8300
chr1 16338975 16339928 5809
chr1 16338975 16339928 4393
chr1 16338975 16339928 4573
chr1 16338975 16339928 4609
chr1 16338975 16339928 4611
chr1 16338975 16339928 4641
chr1 16338975 16339928 5358
chr1 16338975 16339928 6162
chr1 16338975 16339928 26267
chr1 16338975 16339928 26597
chr1 16494300 16494402 34243
chr1 16494300 16494402 21355
chr1 16494300 16494402 11753
chr1 16494300 16494402 11718
chr1 16693400 16695379 647
chr1 16698334 16698436 32034
chr1 16766689 16768906 2801
chr1 16766689 16768906 2778
chr1 16766689 16768906 2770
chr1 16861600 16861852 15874
chr1 16861600 16861852 17175
chr1 16970550 16971953 9496
chr1 16970550 16971953 0
chr1 17026650 17028102 14100
chr1 17026650 17028102 12630
chr1 17026650 17028102 7846
chr1 17081072 17082474 2845
chr1 17081072 17082474 3191
chr1 17081072 17082474 5125
chr1 17081072 17082474 8502
chr1 17081072 17082474 14259
chr1 17199250 17199352 19956
chr1 17199250 17199352 19626
chr1 17286776 17287648 17124
chr1 17286776 17287648 17162
chr1 17286776 17287648 17162
chr1 17379700 17380938 20909
chr1 17379700 17380938 28984
chr1 17468550 17468652 22620
chr1 17468550 17468652 22620
chr1 18969605 18970356 463765
chr1 19229350 19230152 43174
chr1 19600566 19600718 2803
chr1 19600566 19600718 131
chr1 19600566 19600718 0
chr1 20125745 20127802 13970
chr1 20208630 20209652 40459
chr1 20208630 20209652 95909
chr1 20208630 20209652 96449
chr1 20208630 20209652 96456
chr1 20208630 20209652 97249
chr1 20208630 20209652 97258
chr1 20208630 20209652 97258
chr1 20451152 20451254 5102
chr1 20511800 20513202 10138
chr1 20511800 20513202 7883
chr1 20810835 20810937 71089
chr1 20810835 20810937 55603
chr1 20810835 20810937 55560
chr1 20810835 20810937 53108
chr1 20992753 20992855 1670
chr1 20992753 20992855 6659
chr1 20992753 20992855 20014
chr1 20992753 20992855 27652
chr1 21766450 21766752 26664
chr1 21766450 21766752 11999
chr1 21766450 21766752 11990
chr1 21766450 21766752 19824
chr1 22106450 22106702 159916
chr1 22106450 22106702 157439
chr1 22106450 22106702 128137
chr1 22106450 22106702 128121
chr1 22106450 22106702 128054
chr1 22106450 22106702 126650
chr1 22108323 22110950 39810
chr1 22108323 22110950 46257
chr1 22108323 22110950 49158
chr1 22108323 22110950 50891
chr1 22108323 22110950 52461
chr1 22108323 22110950 54550
chr1 22108323 22110950 63502
chr1 22240130 22240932 58981
chr1 22240130 22240932 38931
chr1 22240130 22240932 38429
chr1 22240130 22240932 34563
chr1 22240130 22240932 24916
chr1 22240130 22240932 17366
chr1 22240130 22240932 17327
chr1 22377983 22380836 14485
chr1 22488781 22489083 32437
chr1 22488781 22489083 19322
chr1 22488781 22489083 18319
chr1 22777752 22779633 127928
chr1 23345400 23346827 182058
chr1 23345400 23346827 53569
chr1 23345400 23346827 4883
chr1 23345400 23346827 3057
chr1 23504150 23504352 16871
chr1 23701150 23701352 4171
chr1 23701150 23701352 12561
chr1 23748900 23749361 4109
chr1 23748900 23749361 3171
chr1 23748900 23749361 3021
chr1 23750950 23751720 8306
chr1 23750950 23751720 11451
chr1 23750950 23751720 11742
chr1 23750950 23751720 13790
chr1 23750950 23751720 13986
chr1 23750950 23751720 17045
chr1 23810547 23811375 3875
chr1 23849247 23849506 3359
chr1 24046496 24047348 13072
chr1 24281009 24281992 5136
chr1 24305386 24307584 27426
chr1 24476979 24478064 83910
chr1 24476979 24478064 66357
chr1 24476979 24478064 42050
chr1 24476979 24478064 38314
chr1 24476979 24478064 7368
chr1 24710888 24711090 4575
chr1 24718303 24720002 134
chr1 24739800 24740402 2531
chr1 25289264 25293502 3855
chr1 25422301 25422403 17209
chr1 25422301 25422403 29543
chr1 25755525 25755627 8238
chr1 25755525 25755627 8186
chr1 25755525 25755627 8093
chr1 25968200 25969680 15923
chr1 26152918 26153020 5606
chr1 26152918 26153020 11019
chr1 26185196 26187111 0
chr1 26201700 26202602 3956
chr1 26361345 26362806 9137
chr1 26361345 26362806 9799
chr1 26361345 26362806 9819
chr1 26361345 26362806 31319
chr1 26361345 26362806 32122
chr1 26496350 26497052 253
chr1 26496350 26497052 813
chr1 26496350 26497052 1105
chr1 26496350 26497052 1178
chr1 26496350 26497052 1261
chr1 26551308 26552158 5287
chr1 26595824 26595926 5935
chr1 26647900 26648402 3071
chr1 26647900 26648402 3210
chr1 26662850 26663002 1929
chr1 26685454 26685856 4867
chr1 26685454 26685856 4833
chr1 26856200 26856710 9459
chr1 26946039 26948552 18554
chr1 27247267 27249152 6810
chr1 27319946 27320099 7115
chr1 27319946 27320099 19229
chr1 27560440 27562345 32476
chr1 27684050 27684202 1088
chr1 27684050 27684202 392
chr1 27684050 27684202 0
chr1 27684050 27684202 98
chr1 27692309 27692511 1867
chr1 27692309 27692511 7659
chr1 27692309 27692511 8786
chr1 27692309 27692511 8805
chr1 27692309 27692511 8805
chr1 27692309 27692511 17283
chr1 27692309 27692511 17286
chr1 27692309 27692511 17360
chr1 27997150 27998974 15009
chr1 28417708 28417810 5124
chr1 28449907 28450209 2075
chr1 28843828 28845352 8388
chr1 28843828 28845352 8389
chr1 29211700 29211802 7852
chr1 29261980 29262082 47039
chr1 29506865 29509072 57852
chr1 29506865 29509072 56418
chr1 29556250 29557761 118866
chr1 29556250 29557761 265644
chr1 29556250 29557761 265644
chr1 29556250 29557761 265645
chr1 30190826 30191478 186727
chr1 30190826 30191478 318982
chr1 31190950 31192702 306465
chr1 31238174 31239326 49075
chr1 31238174 31239326 112262
chr1 31238174 31239326 114291
chr1 31238174 31239326 114951
chr1 31238174 31239326 142283
chr1 31537104 31538852 29554
chr1 31537104 31538852 42619
chr1 31627673 31628652 25872
chr1 31627673 31628652 32349
chr1 31627673 31628652 32592
chr1 31627673 31628652 38116
chr1 31867792 31867944 48146
chr1 31867792 31867944 25355
chr1 31867792 31867944 21872
chr1 31867792 31867944 21869
chr1 31867792 31867944 18095
chr1 31867792 31867944 93834
chr1 32109043 32111260 67869
chr1 32109043 32111260 9772
chr1 32109043 32111260 10190
chr1 32109043 32111260 16102
chr1 32109043 32111260 17798
chr1 32109043 32111260 20423
chr1 32109043 32111260 20501
chr1 32109043 32111260 20727
chr1 32109043 32111260 24944
chr1 32109043 32111260 27494
chr1 32109043 32111260 27568
chr1 32109043 32111260 38090
chr1 32109043 32111260 43843
chr1 32109043 32111260 43909
chr1 32109043 32111260 44310
chr1 32210300 32210402 47689
chr1 32210300 32210402 40639
chr1 32210300 32210402 40380
chr1 32210300 32210402 40380
chr1 32210300 32210402 13394
chr1 32210300 32210402 9352
chr1 32210300 32210402 9030
chr1 32210300 32210402 8100
chr1 32210300 32210402 8020
chr1 32210300 32210402 5489
chr1 32210300 32210402 1026
chr1 32210300 32210402 16226
chr1 32253727 32254275 9942
chr1 32253727 32254275 9958
chr1 32253727 32254275 9958
chr1 32253727 32254275 10043
chr1 32253727 32254275 10098
chr1 32253727 32254275 10166
chr1 32253727 32254275 11219
chr1 32292850 32293052 13120
chr1 32292850 32293052 11874
chr1 32292850 32293052 11247
chr1 32292850 32293052 11229
chr1 32292850 32293052 11227
chr1 32292850 32293052 11227
chr1 32292850 32293052 11198
chr1 32816250 32817952 0
chr1 32858860 32860638 8079
chr1 33219550 33219702 50870
chr1 33219550 33219702 50830
chr1 33219550 33219702 50353
chr1 33219550 33219702 28712
chr1 33281300 33284815 43803
chr1 33281300 33284815 45504
chr1 33281300 33284815 45506
chr1 33385671 33386432 49257
chr1 33385671 33386432 47590
chr1 33385671 33386432 47588
chr1 33385671 33386432 24483
chr1 33385671 33386432 22314
chr1 33385671 33386432 18837
chr1 33385671 33386432 18718
chr1 33385671 33386432 18712
chr1 33385671 33386432 18681
chr1 33385671 33386432 18632
chr1 33813950 33816285 4220
chr1 33827348 33827500 30867
chr1 33896650 33896752 0
chr1 33937920 33938371 39973
chr1 33937920 33938371 99820
chr1 33937920 33938371 129707
chr1 33937920 33938371 153814
chr1 33937920 33938371 236734
chr1 33937920 33938371 341450
chr1 33937920 33938371 347039
chr1 35324122 35325852 692679
chr1 35324122 35325852 581229
chr1 35351192 35351545 39551
chr1 35917900 35918002 86222
chr1 36183650 36185014 18431
chr1 36234810 36235752 20435
chr1 36348596 36349702 9243
chr1 36549727 36549992 70609
chr1 36549727 36549992 70496
chr1 36549727 36549992 3606
chr1 36549727 36549992 2909
chr1 36549727 36549992 1804
chr1 36554017 36555602 10249
chr1 36554017 36555602 10249
chr1 36688550 36691263 16495
chr1 36877375 36877880 7015
chr1 36877375 36877880 9903
chr1 36877375 36877880 10539
chr1 36877375 36877880 10592
chr1 36877375 36877880 11193
chr1 36915945 36918419 11344
chr1 36915945 36918419 9369
chr1 36915945 36918419 65
chr1 36915945 36918419 57
chr1 36915945 36918419 0
chr1 36915945 36918419 0
chr1 36915945 36918419 0
chr1 36933357 36933459 0
chr1 36933357 36933459 219
chr1 36933357 36933459 3617
chr1 36948006 36948557 370732
chr1 36948006 36948557 376181
chr1 37939180 37945927 439454
chr1 37939180 37945927 439450
chr1 37939180 37945927 148479
chr1 38060805 38061752 38537
chr1 38060805 38061752 38586
chr1 38060805 38061752 38586
chr1 38060805 38061752 38844
chr1 38201134 38201236 20442
chr1 38201134 38201236 13605
chr1 38201134 38201236 3968
chr1 38201134 38201236 3889
chr1 38259400 38260202 28595
chr1 38259400 38260202 10843
chr1 38511611 38511713 738
chr1 38511611 38511713 34871
chr1 38511611 38511713 168727
chr1 39337300 39340302 1722
chr1 39395411 39395513 2902
chr1 39395411 39395513 11944
chr1 39395411 39395513 11959
chr1 39395411 39395513 29085
chr1 39395411 39395513 29085
chr1 39680800 39682702 40620
chr1 39680800 39682702 87869
chr1 40146946 40147198 41329
chr1 40264854 40265544 3186
chr1 40348250 40349353 18202
chr1 40348250 40349353 18239
chr1 40348250 40349353 18333
chr1 40348250 40349353 18576
chr1 40722650 40724502 4155
chr1 40804600 40805480 5371
chr1 40973800 40975347 5383
chr1 40973800 40975347 7500
chr1 40996350 40997819 62207
chr1 41442800 41442902 37368
chr1 41442800 41442902 37365
chr1 41442800 41442902 34613
chr1 41706848 41708299 22236
chr1 41832013 41832115 9227
chr1 41832013 41832115 117642
chr1 41832013 41832115 117642
chr1 41832013 41832115 117642
chr1 41832013 41832115 118228
chr1 41832013 41832115 118230
chr1 42356764 42358552 21463
chr1 42501050 42502194 128196
chr1 42896577 42896821 18112
chr1 42896577 42896821 4373
chr1 42928599 42929001 37010
chr1 43232244 43233624 26433
chr1 43232244 43233624 26319
chr1 43251200 43251302 8739
chr1 43389536 43392257 35098
chr1 43389536 43392257 31435
chr1 43736550 43736652 20488
chr1 43736550 43736652 8969
chr1 43740200 43740302 10949
chr1 43740200 43740302 10987
chr1 44172392 44173192 19823
chr1 44297812 44298065 19219
chr1 44495192 44497302 56848
chr1 44495192 44497302 73074
chr1 44678300 44681352 90116
chr1 44678300 44681352 73815
chr1 44678300 44681352 60875
chr1 44678300 44681352 57327
chr1 44678300 44681352 39909
chr1 44678300 44681352 23579
chr1 45451371 45453085 1313
chr1 45451371 45453085 4422
chr1 45516850 45517202 18900
chr1 46269456 46269658 43609
chr1 46531065 46531417 7959
chr1 46632000 46633152 8999
chr1 46908450 46908818 6559
chr1 46998600 46999452 15954
chr1 46998600 46999452 16233
chr1 46998600 46999452 17436
chr1 46998600 46999452 17748
chr1 47183750 47185703 180404
chr1 47183750 47185703 180404
chr1 47183750 47185703 180407
chr1 47183750 47185703 214216
chr1 47183750 47185703 221434
chr1 47183750 47185703 221434
chr1 47183750 47185703 221435
chr1 47183750 47185703 221446
chr1 47183750 47185703 221454
chr1 47183750 47185703 221454
chr1 47183750 47185703 221454
chr1 47183750 47185703 247844
chr1 47183750 47185703 274472
chr1 47183750 47185703 281057
chr1 47183750 47185703 281064
chr1 47183750 47185703 281064
chr1 47183750 47185703 283118
chr1 47779422 47781952 237771
chr1 47779422 47781952 147878
chr1 47779422 47781952 147830
chr1 47779422 47781952 134479
chr1 47779422 47781952 128406
chr1 47779422 47781952 123743
chr1 47779422 47781952 123695
chr1 47779422 47781952 122706
chr1 47779422 47781952 89674
chr1 47779422 47781952 84297
chr1 47779422 47781952 83979
chr1 47779422 47781952 82532
chr1 47779422 47781952 82035
chr1 47779422 47781952 81530
chr1 47779422 47781952 32693
chr1 47779422 47781952 29677
chr1 47779422 47781952 12025
chr1 47779422 47781952 8433
chr1 47779422 47781952 615
chr1 47902241 47904294 28092
chr1 47902241 47904294 45541
chr1 47902241 47904294 59720
chr1 47902241 47904294 326375
chr1 47902241 47904294 326926
chr1 48693400 48693602 233516
chr1 48693400 48693602 230833
chr1 48693400 48693602 145532
chr1 48693400 48693602 99780
chr1 48693400 48693602 65857
chr1 48693400 48693602 48498
chr1 48693400 48693602 45300
chr1 48693400 48693602 1632
chr1 48693400 48693602 98194
chr1 48937447 48938202 112053
chr1 48937447 48938202 70925
chr1 48937447 48938202 70864
chr1 48937447 48938202 69031
chr1 48937447 48938202 20189
chr1 48937447 48938202 25207
chr1 49241766 49242902 694856
chr1 49241766 49242902 914294
chr1 49241766 49242902 1074289
chr1 51425087 51426575 935515
chr1 51425087 51426575 783547
chr1 51425087 51426575 736288
chr1 51425087 51426575 559642
chr1 51425087 51426575 553391
chr1 51425087 51426575 537783
chr1 51425087 51426575 535915
chr1 51701300 51703563 77157
chr1 51701300 51703563 532
chr1 51701300 51703563 13582
chr1 51701300 51703563 28184
chr1 51769459 51769761 6927
chr1 51769459 51769761 5827
chr1 51769459 51769761 5797
chr1 51769459 51769761 629
chr1 51769459 51769761 21865
chr1 51769459 51769761 26114
chr1 52194014 52195852 20205
chr1 52498450 52500357 42014
chr1 52607400 52608827 17446
chr1 52607400 52608827 19872
chr1 52607400 52608827 47155
chr1 52822100 52823452 103655
chr1 53192031 53193345 44976
chr1 53386800 53387602 39398
chr1 53392688 53393983 1593
chr1 53392688 53393983 15620
chr1 53480278 53481124 20904
chr1 53480278 53481124 57938
chr1 53480278 53481124 70051
chr1 53480278 53481124 75531
chr1 53662289 53664602 54040
chr1 53662289 53664602 54000
chr1 53833300 53834002 18395
chr1 53877350 53879752 25223
chr1 53877350 53879752 25231
chr1 53877350 53879752 25487
chr1 53877350 53879752 25491
chr1 53877350 53879752 25942
chr1 54303350 54304502 103473
chr1 54410500 54412452 29253
chr1 54518012 54520313 34209
chr1 54518012 54520313 34167
chr1 54636586 54638440 31064
chr1 54636586 54638440 17143
chr1 54879194 54879296 55
chr1 55007900 55008152 24968
chr1 55007900 55008152 81078
chr1 55007900 55008152 81078
chr1 55007900 55008152 85960
chr1 55352150 55353102 32311
chr1 55352150 55353102 104846
chr1 55683350 55683552 155438
chr1 56943091 56944256 538138
chr1 56943091 56944256 532455
chr1 56943091 56944256 268963
chr1 56943091 56944256 218848
chr1 57044086 57045423 6493
chr1 57044086 57045423 39800
chr1 57044086 57045423 141107
chr1 57044086 57045423 157898
chr1 57044086 57045423 182264
chr1 57044086 57045423 239622
chr1 57044086 57045423 239947
chr1 57044086 57045423 247171
chr1 57044086 57045423 353632
chr1 57044086 57045423 386266
chr1 57044086 57045423 386308
chr1 57044086 57045423 386391
chr1 57044086 57045423 556834
chr1 57044086 57045423 711315
chr1 57044086 57045423 711315
chr1 57044086 57045423 711315
chr1 57044086 57045423 727614
chr1 57044086 57045423 844307
chr1 57044086 57045423 844307
chr1 59009226 59009328 937348
chr1 59009226 59009328 659469
chr1 59009226 59009328 494263
chr1 59009226 59009328 494263
chr1 59009226 59009328 487074
chr1 59009226 59009328 314551
chr1 59010906 59012759 6247
chr1 59010906 59012759 30408
chr1 59324100 59324352 7174
chr1 59368593 59370445 6256
chr1 59368593 59370445 6218
chr1 59529150 59529552 7429
chr1 59756168 59756820 856
chr1 60280100 60281252 25246
chr1 60391586 60392552 12676
chr1 60539373 60539674 64856
chr1 60539373 60539674 64849
chr1 60539373 60539674 62747
chr1 61509030 61509132 402867
chr1 61509030 61509132 217774
chr1 61509030 61509132 90509
chr1 61509030 61509132 72613
chr1 61509030 61509132 72582
chr1 61784641 61784793 65459
chr1 61784641 61784793 65459
chr1 61784641 61784793 65459
chr1 62737800 62738052 63686
chr1 62737800 62738052 8704
chr1 62900550 62904252 37609
chr1 62900550 62904252 40424
chr1 62900550 62904252 56718
chr1 62900550 62904252 117354
chr1 63152772 63154452 53555
chr1 63152772 63154452 45434
chr1 63249309 63250602 225995
chr1 63249309 63250602 226338
chr1 63249309 63250602 227541
chr1 63788102 63788204 243400
chr1 63788102 63788204 162021
chr1 63788102 63788204 159795
chr1 63788102 63788204 60627
chr1 63788102 63788204 6344
chr1 63788102 63788204 5200
chr1 63788102 63788204 902
chr1 63788102 63788204 0
chr1 63788102 63788204 0
chr1 63788102 63788204 1050
chr1 63788102 63788204 1909
chr1 63832600 63834054 5750
chr1 63908681 63909502 3959
chr1 64058161 64060952 194024
chr1 64058161 64060952 248405
chr1 64935596 64936948 357708
chr1 64935596 64936948 298616
chr1 65545696 65546105 1882
chr1 65557719 65558676 0
chr1 65730378 65730530 34134
chr1 65730378 65730530 41675
chr1 65898045 65898358 145706
chr1 66500476 66500578 15824
chr1 67235850 67236152 30788
chr1 67306791 67306952 21036
chr1 67306791 67306952 30241
chr1 67632093 67632850 31454
chr1 67632093 67632850 31440
chr1 67632093 67632850 31433
chr1 67632093 67632850 31433
chr1 67730694 67730946 33159
chr1 67730694 67730946 33158
chr1 68140350 68140735 13654
chr1 68201985 68202337 96783
chr1 68698249 68698351 182821
chr1 68698249 68698351 180935
chr1 68698249 68698351 94404
chr1 68698249 68698351 77382
chr1 68698249 68698351 69476
chr1 68698249 68698351 56189
chr1 68698249 68698351 879
chr1 68698249 68698351 741
chr1 68698249 68698351 286
chr1 68698249 68698351 45
chr1 68698249 68698351 43
chr1 68698249 68698351 43
chr1 68698249 68698351 22
chr1 68698249 68698351 21
chr1 68698249 68698351 13
chr1 68698249 68698351 351
chr1 68698249 68698351 453
chr1 68698249 68698351 10388
chr1 68961975 68962176 120629
chr1 68961975 68962176 114635
chr1 68961975 68962176 46333
chr1 68961975 68962176 14054
chr1 68961975 68962176 1761
chr1 68961975 68962176 590
chr1 68961975 68962176 622
chr1 68961975 68962176 729
chr1 68961975 68962176 18177
chr1 70032700 70033702 317594
chr1 70032700 70033702 40283
chr1 70670550 70672234 182469
chr1 70670550 70672234 173645
chr1 70819230 70821090 5031
chr1 71058716 71059018 67931
chr1 71058716 71059018 126955
chr1 71527409 71528069 55224
chr1 72075971 72076073 242985
chr1 72075971 72076073 170450
chr1 72075971 72076073 93016
chr1 72075971 72076073 226623
chr1 72748900 72749502 182300
chr1 72748900 72749502 182287
chr1 72748900 72749502 615322
chr1 74663400 74664556 122926
chr1 74663400 74664556 41867
chr1 74663400 74664556 15094
chr1 74663400 74664556 14205
chr1 74663400 74664556 14032
chr1 74663400 74664556 179931
chr1 75197805 75200252 219507
chr1 75197805 75200252 152358
chr1 75197805 75200252 97380
chr1 75197805 75200252 97266
chr1 75197805 75200252 58383
chr1 75841250 75841602 251638
chr1 75841250 75841602 242989
chr1 75841250 75841602 242507
chr1 76189500 76191128 81728
chr1 76189500 76191128 19334
chr1 76540180 76540482 142064
chr1 76809961 76810113 9819
chr1 77299065 77299715 54113
chr1 77774650 77774802 40469
chr1 78245051 78246227 4502
chr1 78245051 78246227 31240
chr1 78404400 78404502 51026
chr1 78404400 78404502 49176
chr1 78510750 78513124 918
chr1 78608950 78609052 27870
chr1 78608950 78609052 173896
chr1 79115050 79117302 266269
chr1 79115050 79117302 355102
chr1 79115050 79117302 404439
chr1 79115050 79117302 1441621
chr1 79115050 79117302 1723005
chr1 82627410 82627512 1709728
chr1 82627410 82627512 1709721
chr1 82627410 82627512 1697007
chr1 82627410 82627512 1577362
chr1 82627410 82627512 1062720
chr1 82627410 82627512 604023
chr1 82627410 82627512 603903
chr1 82627410 82627512 603893
chr1 82627410 82627512 565219
chr1 82627410 82627512 536012
chr1 82627410 82627512 99306
chr1 83953900 83954002 503295
chr1 83953900 83954002 502009
chr1 84325900 84326952 21580
chr1 84325900 84326952 29074
chr1 84325900 84326952 46267
chr1 84325900 84326952 51712
chr1 84464569 84465224 51260
chr1 84464569 84465224 49950
chr1 84464569 84465224 46959
chr1 84464569 84465224 46505
chr1 84464569 84465224 14586
chr1 84464569 84465224 18831
chr1 84899164 84899316 48729
chr1 84899164 84899316 35650
chr1 85077800 85077902 22802
chr1 85077800 85077902 24888
chr1 85493050 85493572 3847
chr1 86042927 86043029 112104
chr1 86042927 86043029 80963
chr1 86042927 86043029 55434
chr1 86173250 86174984 35449
chr1 86603450 86603552 18895
chr1 86603450 86603552 18895
chr1 86603450 86603552 18904
chr1 86603450 86603552 19075
chr1 86860259 86862513 8037
chr1 87169250 87171502 150225
chr1 87169250 87171502 10364
chr1 87380997 87381452 19123
chr1 87380997 87381452 28974
chr1 87380997 87381452 130103
chr1 87799500 87801295 36044
chr1 88149900 88150202 221196
chr1 88807250 88807402 156958
chr1 89148750 89151341 112207
chr1 89750950 89753302 2719
chr1 90125050 90125752 1161
chr1 90460339 90461791 459
chr1 91486427 91488377 487398
chr1 91486427 91488377 303633
chr1 91486427 91488377 184709
chr1 91486427 91488377 169355
chr1 91486427 91488377 169252
chr1 91486427 91488377 169220
chr1 91486427 91488377 157950
chr1 91869864 91870768 75370
chr1 91869864 91870768 56858
chr1 91869864 91870768 51670
chr1 91998854 91998956 2195
chr1 92545507 92546854 4540
chr1 92568936 92569038 12316
chr1 92667700 92667802 27191
chr1 92667700 92667802 27191
