chr1	14404	29570	GC.chr1_14404_29570_-	0	-	pseudogene	WASH7P	ENSG00000227232.4	ENST00000488147.1
chr1	910585	912021	GC.chr1_910585_912021_-	0	-	protein_coding	C1orf170	ENSG00000187642.5	ENST00000479361.1
chr1	943456	943609	GC.chr1_943456_943609_-	0	-	pseudogene	RP11-54O7.10	ENSG00000231702.2	ENST00000423619.2
chr1	1006346	1009687	GC.chr1_1006346_1009687_-	0	-	protein_coding	RNF223	ENSG00000237330.2	ENST00000453464.2
chr1	1108436	1114935	GC.chr1_1108436_1114935_-	0	-	antisense	TTLL10-AS1	ENSG00000205231.1	ENST00000379317.1
chr1	1288069	1289644	GC.chr1_1288069_1289644_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000474033.1
chr1	1288071	1293915	GC.chr1_1288071_1293915_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000309212.6
chr1	1288072	1293923	GC.chr1_1288072_1293923_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000445648.2
chr1	1288072	1297157	GC.chr1_1288072_1297157_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000477278.1
chr1	1288572	1289854	GC.chr1_1288572_1289854_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000473097.1
chr1	1288595	1289627	GC.chr1_1288595_1289627_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000478517.1
chr1	1288819	1290396	GC.chr1_1288819_1290396_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000476718.1
chr1	1290384	1290892	GC.chr1_1290384_1290892_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000464351.1
chr1	1290463	1290892	GC.chr1_1290463_1290892_-	0	-	protein_coding	MXRA8	ENSG00000162576.11	ENST00000460473.1
chr1	1353800	1356824	GC.chr1_1353800_1356824_-	0	-	protein_coding	ANKRD65	ENSG00000235098.4	ENST00000520296.1
chr1	1353800	1357149	GC.chr1_1353800_1357149_-	0	-	protein_coding	ANKRD65	ENSG00000235098.4	ENST00000427211.1
chr1	1354260	1355533	GC.chr1_1354260_1355533_-	0	-	protein_coding	ANKRD65	ENSG00000235098.4	ENST00000454272.1
chr1	1354518	1356640	GC.chr1_1354518_1356640_-	0	-	protein_coding	ANKRD65	ENSG00000235098.4	ENST00000442470.1
chr1	1355625	1356272	GC.chr1_1355625_1356272_-	0	-	protein_coding	ANKRD65	ENSG00000235098.4	ENST00000436362.1
chr1	1849029	1850236	GC.chr1_1849029_1850236_-	0	-	protein_coding	TMEM52	ENSG00000178821.8	ENST00000378602.3
chr1	1849030	1850712	GC.chr1_1849030_1850712_-	0	-	protein_coding	TMEM52	ENSG00000178821.8	ENST00000310991.3
chr1	1849284	1850697	GC.chr1_1849284_1850697_-	0	-	protein_coding	TMEM52	ENSG00000178821.8	ENST00000378598.4
chr1	1849376	1850709	GC.chr1_1849376_1850709_-	0	-	protein_coding	TMEM52	ENSG00000178821.8	ENST00000470931.2
chr1	1849538	1850708	GC.chr1_1849538_1850708_-	0	-	protein_coding	TMEM52	ENSG00000178821.8	ENST00000602604.1
chr1	1849825	1850708	GC.chr1_1849825_1850708_-	0	-	protein_coding	TMEM52	ENSG00000178821.8	ENST00000416272.1
chr1	1853396	1859368	GC.chr1_1853396_1859368_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000464311.1
chr1	1853522	1858842	GC.chr1_1853522_1858842_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000412120.2
chr1	1853726	1887154	GC.chr1_1853726_1887154_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000493964.1
chr1	1877787	1891545	GC.chr1_1877787_1891545_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000493316.1
chr1	1884752	1935276	GC.chr1_1884752_1935276_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000270720.7
chr1	1886587	1935153	GC.chr1_1886587_1935153_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000468610.1
chr1	1887150	1891547	GC.chr1_1887150_1891547_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000461752.2
chr1	1891403	1897965	GC.chr1_1891403_1897965_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000604159.1
chr1	1915110	1935276	GC.chr1_1915110_1935276_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000378592.1
chr1	1919401	1922368	GC.chr1_1919401_1922368_-	0	-	protein_coding	C1orf222	ENSG00000142609.13	ENST00000378590.4
chr1	1944652	1946969	GC.chr1_1944652_1946969_-	0	-	antisense	RP11-547D24.1	ENSG00000233542.1	ENST00000443930.1
chr1	1980642	1981090	GC.chr1_1980642_1981090_-	0	-	antisense	RP11-547D24.3	ENSG00000226969.1	ENST00000445600.1
chr1	1980743	1981509	GC.chr1_1980743_1981509_-	0	-	antisense	RP11-547D24.3	ENSG00000226969.1	ENST00000449154.1
chr1	2072523	2076718	GC.chr1_2072523_2076718_-	0	-	antisense	RP5-892K4.1	ENSG00000271806.1	ENST00000606533.1
chr1	2143610	2144013	GC.chr1_2143610_2144013_-	0	-	lincRNA	RP11-181G12.5	ENSG00000243558.1	ENST00000420964.1
chr1	2257640	2258132	GC.chr1_2257640_2258132_-	0	-	sense_intronic	RP4-713A8.1	ENSG00000272161.1	ENST00000607720.1
chr1	2281853	2284259	GC.chr1_2281853_2284259_-	0	-	processed_transcript	RP4-740C4.6	ENSG00000269896.1	ENST00000602865.1
chr1	2283083	2283296	GC.chr1_2283083_2283296_-	0	-	pseudogene	RP4-740C4.5	ENSG00000238240.2	ENST00000417061.2
chr1	2294500	2295067	GC.chr1_2294500_2295067_-	0	-	sense_intronic	RP4-740C4.7	ENSG00000272420.1	ENST00000607858.1
chr1	2460184	2461684	GC.chr1_2460184_2461684_-	0	-	protein_coding	HES5	ENSG00000197921.5	ENST00000378453.3
chr1	2522078	2524117	GC.chr1_2522078_2524117_-	0	-	protein_coding	MMEL1	ENSG00000142606.11	ENST00000471840.1
chr1	2523133	2524307	GC.chr1_2523133_2524307_-	0	-	protein_coding	MMEL1	ENSG00000142606.11	ENST00000491941.1
chr1	2523133	2524318	GC.chr1_2523133_2524318_-	0	-	protein_coding	MMEL1	ENSG00000142606.11	ENST00000464195.1
chr1	2524094	2525512	GC.chr1_2524094_2525512_-	0	-	protein_coding	MMEL1	ENSG00000142606.11	ENST00000469962.1
chr1	2537720	2542840	GC.chr1_2537720_2542840_-	0	-	protein_coding	MMEL1	ENSG00000142606.11	ENST00000509374.1
chr1	2561197	2564418	GC.chr1_2561197_2564418_-	0	-	protein_coding	MMEL1	ENSG00000142606.11	ENST00000511099.1
chr1	2700271	2706280	GC.chr1_2700271_2706280_-	0	-	protein_coding	TTC34	ENSG00000215912.7	ENST00000574621.2
chr1	2730997	2731563	GC.chr1_2730997_2731563_-	0	-	lincRNA	RP11-740P5.3	ENSG00000231630.1	ENST00000429389.1
chr1	2976179	2979095	GC.chr1_2976179_2979095_-	0	-	antisense	LINC00982	ENSG00000177133.6	ENST00000606861.1
chr1	2976179	2980350	GC.chr1_2976179_2980350_-	0	-	antisense	LINC00982	ENSG00000177133.6	ENST00000321399.3
chr1	2976181	2978315	GC.chr1_2976181_2978315_-	0	-	antisense	LINC00982	ENSG00000177133.6	ENST00000413472.1
chr1	2976181	2978596	GC.chr1_2976181_2978596_-	0	-	antisense	LINC00982	ENSG00000177133.6	ENST00000453118.1
chr1	2976181	2985001	GC.chr1_2976181_2985001_-	0	-	antisense	LINC00982	ENSG00000177133.6	ENST00000445317.1
chr1	2977853	2980246	GC.chr1_2977853_2980246_-	0	-	antisense	LINC00982	ENSG00000177133.6	ENST00000415573.1
chr1	2980636	2984333	GC.chr1_2980636_2984333_-	0	-	antisense	LINC00982	ENSG00000177133.6	ENST00000321336.1
chr1	3049491	3050273	GC.chr1_3049491_3050273_-	0	-	antisense	RP1-163G9.2	ENSG00000226286.1	ENST00000440516.1
chr1	3223200	3226660	GC.chr1_3223200_3226660_-	0	-	lincRNA	RP11-22L13.1	ENSG00000272235.1	ENST00000607061.1
chr1	3575502	3585336	GC.chr1_3575502_3585336_-	0	-	antisense	RP5-1092A11.5	ENSG00000227589.1	ENST00000443034.1
chr1	3628764	3630862	GC.chr1_3628764_3630862_-	0	-	antisense	RP5-1092A11.2	ENSG00000235131.1	ENST00000416554.1
chr1	4007209	4009040	GC.chr1_4007209_4009040_-	0	-	lincRNA	RP13-614K11.2	ENSG00000226374.1	ENST00000425194.1
chr1	4235588	4235959	GC.chr1_4235588_4235959_-	0	-	pseudogene	RP11-374C13.1	ENSG00000229280.1	ENST00000449232.1
chr1	4611795	4612205	GC.chr1_4611795_4612205_-	0	-	lincRNA	RP1-37J18.1	ENSG00000227169.2	ENST00000438791.2
chr1	5146519	5150959	GC.chr1_5146519_5150959_-	0	-	lincRNA	RP11-542C10.1	ENSG00000231510.1	ENST00000443270.1
chr1	6165141	6166832	GC.chr1_6165141_6166832_-	0	-	protein_coding	CHD5	ENSG00000116254.13	ENST00000475121.1
chr1	6165141	6204164	GC.chr1_6165141_6204164_-	0	-	protein_coding	CHD5	ENSG00000116254.13	ENST00000462991.1
chr1	6165143	6191799	GC.chr1_6165143_6191799_-	0	-	protein_coding	CHD5	ENSG00000116254.13	ENST00000377999.1
chr1	6185594	6188602	GC.chr1_6185594_6188602_-	0	-	protein_coding	CHD5	ENSG00000116254.13	ENST00000491020.1
chr1	6472478	6484730	GC.chr1_6472478_6484730_-	0	-	protein_coding	HES2	ENSG00000069812.7	ENST00000377837.1
chr1	6473060	6479963	GC.chr1_6473060_6479963_-	0	-	protein_coding	HES2	ENSG00000069812.7	ENST00000377836.4
chr1	6473110	6476691	GC.chr1_6473110_6476691_-	0	-	protein_coding	HES2	ENSG00000069812.7	ENST00000471190.1
chr1	6475292	6479979	GC.chr1_6475292_6479979_-	0	-	protein_coding	HES2	ENSG00000069812.7	ENST00000377834.4
chr1	6478474	6479967	GC.chr1_6478474_6479967_-	0	-	protein_coding	HES2	ENSG00000069812.7	ENST00000487437.1
chr1	6478909	6479977	GC.chr1_6478909_6479977_-	0	-	protein_coding	HES2	ENSG00000069812.7	ENST00000489730.1
chr1	6894393	6894678	GC.chr1_6894393_6894678_-	0	-	pseudogene	RP11-312B8.2	ENSG00000227950.1	ENST00000433407.1
chr1	7068436	7074339	GC.chr1_7068436_7074339_-	0	-	antisense	RP11-334N17.1	ENSG00000237365.1	ENST00000456701.1
chr1	7442548	7449814	GC.chr1_7442548_7449814_-	0	-	antisense	RP3-453P22.2	ENSG00000237728.1	ENST00000457311.1
chr1	7448243	7449479	GC.chr1_7448243_7449479_-	0	-	antisense	RP3-453P22.2	ENSG00000237728.1	ENST00000411708.1
chr1	7501156	7501614	GC.chr1_7501156_7501614_-	0	-	antisense	RP4-549F15.1	ENSG00000225126.1	ENST00000440032.1
chr1	7753184	7754904	GC.chr1_7753184_7754904_-	0	-	lincRNA	RP11-338N10.1	ENSG00000270171.1	ENST00000602640.1
chr1	7758363	7758932	GC.chr1_7758363_7758932_-	0	-	lincRNA	RP11-338N10.2	ENSG00000270035.1	ENST00000602973.1
chr1	7760764	7761030	GC.chr1_7760764_7761030_-	0	-	lincRNA	RP11-338N10.3	ENSG00000269978.1	ENST00000602916.1
chr1	7903143	7913572	GC.chr1_7903143_7913572_-	0	-	protein_coding	UTS2	ENSG00000049247.9	ENST00000377516.2
chr1	7907682	7913095	GC.chr1_7907682_7913095_-	0	-	protein_coding	UTS2	ENSG00000049247.9	ENST00000361696.5
chr1	7907826	7913491	GC.chr1_7907826_7913491_-	0	-	protein_coding	UTS2	ENSG00000049247.9	ENST00000054668.5
chr1	8073487	8075693	GC.chr1_8073487_8075693_-	0	-	protein_coding	ERRFI1	ENSG00000116285.8	ENST00000467067.1
chr1	8117305	8118523	GC.chr1_8117305_8118523_-	0	-	pseudogene	CTA-215D11.4	ENSG00000232848.1	ENST00000399343.2
chr1	8278250	8280589	GC.chr1_8278250_8280589_-	0	-	lincRNA	RP11-431K24.4	ENSG00000233645.1	ENST00000424689.1
chr1	9095166	9129775	GC.chr1_9095166_9129775_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000377424.4
chr1	9098490	9099954	GC.chr1_9098490_9099954_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000487492.1
chr1	9100139	9129663	GC.chr1_9100139_9129663_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000377414.3
chr1	9101844	9131786	GC.chr1_9101844_9131786_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000484798.1
chr1	9101844	9132324	GC.chr1_9101844_9132324_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000474145.1
chr1	9101844	9133181	GC.chr1_9101844_9133181_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000479813.1
chr1	9101844	9148537	GC.chr1_9101844_9148537_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000486632.1
chr1	9101917	9148516	GC.chr1_9101917_9148516_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000487835.1
chr1	9107670	9148502	GC.chr1_9107670_9148502_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000464985.1
chr1	9117557	9129910	GC.chr1_9117557_9129910_-	0	-	protein_coding	SLC2A5	ENSG00000142583.13	ENST00000473209.1
chr1	9228327	9262678	GC.chr1_9228327_9262678_-	0	-	antisense	RP3-510D11.1	ENSG00000228526.1	ENST00000437157.1
chr1	9561151	9563530	GC.chr1_9561151_9563530_-	0	-	lincRNA	RP13-392I16.1	ENSG00000235263.1	ENST00000441033.1
chr1	9720886	9722684	GC.chr1_9720886_9722684_-	0	-	pseudogene	RP11-558F24.2	ENSG00000233268.3	ENST00000426570.3
chr1	10114503	10114839	GC.chr1_10114503_10114839_-	0	-	pseudogene	RP11-496H15.2	ENSG00000224340.1	ENST00000456484.1
chr1	10764253	10765632	GC.chr1_10764253_10765632_-	0	-	protein_coding	CASZ1	ENSG00000130940.10	ENST00000472814.1
chr1	11006528	11009808	GC.chr1_11006528_11009808_-	0	-	protein_coding	C1orf127	ENSG00000175262.10	ENST00000476357.1
chr1	11006530	11024258	GC.chr1_11006530_11024258_-	0	-	protein_coding	C1orf127	ENSG00000175262.10	ENST00000418570.2
chr1	11006532	11007927	GC.chr1_11006532_11007927_-	0	-	protein_coding	C1orf127	ENSG00000175262.10	ENST00000468348.1
chr1	11006787	11036272	GC.chr1_11006787_11036272_-	0	-	protein_coding	C1orf127	ENSG00000175262.10	ENST00000520253.1
chr1	11051035	11051854	GC.chr1_11051035_11051854_-	0	-	pseudogene	CFL1P6	ENSG00000215785.2	ENST00000400899.2
chr1	11086580	11107280	GC.chr1_11086580_11107280_-	0	-	protein_coding	MASP2	ENSG00000009724.12	ENST00000400897.3
chr1	11097750	11103255	GC.chr1_11097750_11103255_-	0	-	protein_coding	MASP2	ENSG00000009724.12	ENST00000478645.1
chr1	11104855	11107284	GC.chr1_11104855_11107284_-	0	-	protein_coding	MASP2	ENSG00000009724.12	ENST00000480221.1
chr1	11104855	11107290	GC.chr1_11104855_11107290_-	0	-	protein_coding	MASP2	ENSG00000009724.12	ENST00000400898.3
chr1	11338671	11339333	ENSG00000169139	0	-	GERST_PG	N	PGOHUM00000243890	PGOHUM00000243890
chr1	11338673	11339408	GC.chr1_11338673_11339408_-	0	-	pseudogene	UBE2V2P3	ENSG00000238199.1	ENST00000433562.1
chr1	11485314	11485878	GC.chr1_11485314_11485878_-	0	-	pseudogene	RP11-149P14.1	ENSG00000224338.2	ENST00000435243.2
chr1	11837134	11839676	GC.chr1_11837134_11839676_-	0	-	antisense	RP11-56N19.5	ENSG00000177553.6	ENST00000376620.3
chr1	11905766	11907840	GC.chr1_11905766_11907840_-	0	-	protein_coding	NPPA	ENSG00000175206.6	ENST00000376480.3
chr1	11905936	11908402	GC.chr1_11905936_11908402_-	0	-	protein_coding	NPPA	ENSG00000175206.6	ENST00000376476.1
chr1	11917521	11918988	GC.chr1_11917521_11918988_-	0	-	protein_coding	NPPB	ENSG00000120937.8	ENST00000376468.3
chr1	12140350	12140604	GC.chr1_12140350_12140604_-	0	-	pseudogene	RP11-426M1.2	ENSG00000227875.2	ENST00000439324.2
chr1	12280851	12281166	GC.chr1_12280851_12281166_-	0	-	pseudogene	RP5-1118D24.2	ENSG00000225196.2	ENST00000453852.2
chr1	12882549	12883022	GC.chr1_12882549_12883022_-	0	-	lincRNA	RP5-845O24.8	ENSG00000228338.1	ENST00000438401.1
chr1	12884805	12891264	GC.chr1_12884805_12891264_-	0	-	protein_coding	PRAMEF11	ENSG00000204513.5	ENST00000437584.1
chr1	12897978	12901210	GC.chr1_12897978_12901210_-	0	-	pseudogene	RP5-845O24.3	ENSG00000231103.2	ENST00000438176.2
chr1	12898323	12901210	ENSG00000187545	0	-	GERST_PG	N	PGOHUM00000243895	PGOHUM00000243895
chr1	12907261	12908578	GC.chr1_12907261_12908578_-	0	-	protein_coding	HNRNPCL1	ENSG00000179172.7	ENST00000317869.6
chr1	12939045	12946025	GC.chr1_12939045_12946025_-	0	-	protein_coding	PRAMEF4	ENSG00000243073.3	ENST00000235349.5
chr1	12952727	12958101	GC.chr1_12952727_12958101_-	0	-	protein_coding	PRAMEF10	ENSG00000187545.5	ENST00000235347.4
chr1	12998505	13002348	GC.chr1_12998505_13002348_-	0	-	protein_coding	PRAMEF6	ENSG00000232423.3	ENST00000355096.2
chr1	13012918	13015755	ENSG00000204479	0	-	GERST_PG	N	PGOHUM00000243896	PGOHUM00000243896
chr1	13012966	13015755	GC.chr1_13012966_13015755_-	0	-	pseudogene	RP11-450I1.4	ENSG00000250894.1	ENST00000504262.1
chr1	13052394	13052998	GC.chr1_13052394_13052998_-	0	-	protein_coding	WI2-3308P17.2	ENSG00000239810.2	ENST00000436041.1
chr1	13108842	13112679	GC.chr1_13108842_13112679_-	0	-	pseudogene	RP13-221M14.7	ENSG00000270601.1	ENST00000605221.1
chr1	13123246	13126086	GC.chr1_13123246_13126086_-	0	-	pseudogene	RP13-221M14.6	ENSG00000250113.1	ENST00000512015.1
chr1	13123249	13126086	ENSG00000204479	0	-	GERST_PG	N	PGOHUM00000243897	PGOHUM00000243897
chr1	13162645	13165443	GC.chr1_13162645_13165443_-	0	-	pseudogene	RP13-221M14.3	ENSG00000229978.1	ENST00000448180.1
chr1	13162648	13165443	ENSG00000204481	0	-	GERST_PG	N	PGOHUM00000243898	PGOHUM00000243898
chr1	13162851	13164468	GC.chr1_13162851_13164468_-	0	-	pseudogene	RP13-221M14.3	ENSG00000229978.1	ENST00000434606.1
chr1	13171871	13173157	GC.chr1_13171871_13173157_-	0	-	pseudogene	RP13-221M14.4	ENSG00000236179.1	ENST00000458709.1
chr1	13171872	13173131	ENSG00000187545	0	-	GERST_PG	N	PGOHUM00000243899	PGOHUM00000243899
chr1	13182993	13183872	GC.chr1_13182993_13183872_-	0	-	pseudogene	HNRNPCP5	ENSG00000179412.8	ENST00000323770.6
chr1	13216356	13219581	GC.chr1_13216356_13219581_-	0	-	protein_coding	WI2-2994D6.2	ENSG00000229571.2	ENST00000423177.1
chr1	13328196	13331692	GC.chr1_13328196_13331692_-	0	-	protein_coding	PRAMEF3	ENSG00000204503.5	ENST00000353410.5
chr1	13379149	13381237	GC.chr1_13379149_13381237_-	0	-	pseudogene	RP11-219C24.8	ENSG00000231219.1	ENST00000431596.1
chr1	13379149	13381237	ENSG00000120952	0	-	GERST_PG	N	PGOHUM00000243901	PGOHUM00000243901
chr1	13386646	13390765	GC.chr1_13386646_13390765_-	0	-	protein_coding	PRAMEF8	ENSG00000182330.6	ENST00000357367.2
chr1	13447414	13452656	GC.chr1_13447414_13452656_-	0	-	protein_coding	PRAMEF13	ENSG00000204495.3	ENST00000376132.3
chr1	13474689	13477522	GC.chr1_13474689_13477522_-	0	-	protein_coding	PRAMEF18	ENSG00000204491.2	ENST00000376126.2
chr1	13607745	13610487	GC.chr1_13607745_13610487_-	0	-	pseudogene	XX-FW84067D5.1	ENSG00000204485.2	ENST00000457228.1
chr1	13668411	13670217	GC.chr1_13668411_13670217_-	0	-	protein_coding	PRAMEF14	ENSG00000204481.6	ENST00000602491.1
chr1	13668743	13673511	GC.chr1_13668743_13673511_-	0	-	protein_coding	PRAMEF14	ENSG00000204481.6	ENST00000334600.6
chr1	13695525	13698151	GC.chr1_13695525_13698151_-	0	-	protein_coding	PRAMEF19	ENSG00000204480.6	ENST00000376101.2
chr1	13801445	13840543	GC.chr1_13801445_13840543_-	0	-	protein_coding	LRRC38	ENSG00000162494.5	ENST00000376085.3
chr1	13983806	13986405	GC.chr1_13983806_13986405_-	0	-	lincRNA	CTA-520D8.2	ENSG00000237445.2	ENST00000441809.2
chr1	14548386	14549613	GC.chr1_14548386_14549613_-	0	-	lincRNA	RP11-344F13.1	ENSG00000231606.1	ENST00000449215.1
chr1	14675450	14677518	GC.chr1_14675450_14677518_-	0	-	lincRNA	RP4-704D23.1	ENSG00000234593.1	ENST00000447908.1
chr1	15018625	15019109	GC.chr1_15018625_15019109_-	0	-	pseudogene	TBCAP2	ENSG00000235829.1	ENST00000416175.1
chr1	15442448	15478898	GC.chr1_15442448_15478898_-	0	-	processed_transcript	TMEM51-AS1	ENSG00000175147.7	ENST00000404665.2
chr1	15442449	15478960	GC.chr1_15442449_15478960_-	0	-	processed_transcript	TMEM51-AS1	ENSG00000175147.7	ENST00000310916.3
chr1	15494970	15497813	GC.chr1_15494970_15497813_-	0	-	protein_coding	C1orf195	ENSG00000204464.3	ENST00000376005.3
chr1	15518324	15519341	GC.chr1_15518324_15519341_-	0	-	pseudogene	RP1-21O18.3	ENSG00000215720.4	ENST00000400795.3
chr1	15660662	15661960	GC.chr1_15660662_15661960_-	0	-	antisense	RP3-467K16.7	ENSG00000236045.1	ENST00000439788.1
